E,H,C,timestamp
2464.515171,4443.832828,51.38077759,734113.1146
2378.132953,4482.860256,51.38421128,734113.125
2291.750737,4525.545465,51.38764497,734113.1354
2205.36852,4568.230674,51.39107867,734113.1458
2194.120612,4610.915883,51.39451236,734113.1563
2209.634967,4653.601092,51.39794605,734113.1667
2227.088617,4736.5366,51.40137974,734113.1771
2213.350935,4819.472107,51.40481343,734113.1875
2199.613254,4902.407614,51.40824712,734113.1979
2185.875572,4985.343123,51.41168082,734113.2083
2172.137891,5273.2359,51.41511451,734113.2188
2158.40021,5561.128678,51.4185482,734113.2292
2144.662528,5849.021459,51.42198189,734113.2396
2212.946072,6136.914236,51.42541558,734113.25
2281.229614,6424.394958,51.42884927,734113.2604
2288.769553,6711.875682,51.43228297,734113.2708
2211.896146,6999.356403,51.43571666,734113.2813
2236.516369,7286.837125,51.43915035,734113.2917
2230.892415,7163.236091,51.44258404,734113.3021
2234.983002,7039.635058,51.44601773,734113.3125
2234.013355,6916.034026,51.44945142,734113.3229
2240.111793,6792.432992,51.45288512,734113.3333
2246.210232,6592.683183,51.45631881,734113.3438
2252.308671,6392.933375,51.4597525,734113.3542
2250.516763,6193.183564,51.46318619,734113.3646
2237.240457,5993.433755,51.46661988,734113.375
2230.452927,5928.826254,51.47005357,734113.3854
2244.415846,5864.218752,51.47348727,734113.3958
2244.997636,5799.611251,51.47692096,734113.4063
2321.926376,5735.003749,51.48035465,734113.4167
2398.855118,5718.327227,51.48378834,734113.4271
2505.177318,5701.650704,51.48722203,734113.4375
2364.967928,5684.974181,51.49065572,734113.4479
2411.36052,5668.297658,51.49408942,734113.4583
2509.426714,5580.2889,51.49752311,734113.4688
2486.030011,5492.280143,51.5009568,734113.4792
2440.823306,5404.271384,51.50439049,734113.4896
2395.6166,5316.262626,51.50782418,734113.5
2350.409895,5240.942278,51.51125787,734113.5104
2314.786663,5165.621929,51.51469157,734113.5208
2322.052502,5090.301581,51.51812526,734113.5313
2341.48821,5014.981233,51.52155895,734113.5417
2351.970954,5010.174203,51.52499264,734113.5521
2419.978143,5005.367173,51.52842633,734113.5625
2487.985331,5000.560144,51.53186002,734113.5729
2555.99252,4995.753114,51.53529372,734113.5833
2623.99971,5008.580138,51.53872741,734113.5938
2692.006898,5021.407162,51.5421611,734113.6042
2760.014087,5034.234186,51.54559479,734113.6146
2828.021277,5047.06121,51.54902848,734113.625
2896.028465,5152.822293,51.55246217,734113.6354
2964.035654,5258.583377,51.55589587,734113.6458
3032.042843,5364.34446,51.55932956,734113.6563
3107.998643,5470.105543,51.56276325,734113.6667
3168.522324,5473.838092,51.56619694,734113.6771
3136.321553,5477.57064,51.56963063,734113.6875
3216.165308,5481.303188,51.57306432,734113.6979
3128.537905,5485.035737,51.57649802,734113.7083
3040.910502,5408.28988,51.57993171,734113.7188
3046.621774,5331.544023,51.5833654,734113.7292
3055.041754,5254.798165,51.58679909,734113.7396
3039.719195,5178.052309,51.59023278,734113.75
2971.685113,5230.958961,51.59366647,734113.7604
2963.978866,5283.865615,51.59710017,734113.7708
2973.377365,5336.772268,51.60053386,734113.7813
2969.689773,5389.67892,51.60396755,734113.7917
2965.039927,5426.030228,51.60740124,734113.8021
2979.959136,5462.381536,51.61083493,734113.8125
2951.738476,5498.732843,51.61426862,734113.8229
2914.584917,5535.084151,51.61770232,734113.8333
2960.546194,5538.199099,51.62113601,734113.8438
2997.392787,5541.314047,51.6245697,734113.8542
3030.474211,5544.428996,51.62800339,734113.8646
2944.603724,5547.543944,51.63143708,734113.875
2858.73324,5431.454065,51.63487077,734113.8854
2852.139639,5315.364186,51.63830447,734113.8958
2816.844481,5199.274308,51.64173816,734113.9063
2783.100759,5083.184429,51.64517185,734113.9167
2777.088947,5005.125963,51.64860554,734113.9271
2775.149652,4927.067497,51.65203923,734113.9375
