E,H,C,timestamp
3.48313052,5.637800599,1.683460993,734261.0729
3.622116618,5.634995757,1.665040417,734261.0833
3.745063302,5.599511363,1.678743529,734261.0938
3.62399202,5.564026968,1.690874152,734261.1042
3.635535449,5.528542573,1.705026547,734261.1146
3.633450942,5.493058178,1.679192811,734261.125
3.631366435,5.739283474,1.677395682,734261.1354
3.629281927,5.985508772,1.676497117,734261.1458
3.521204172,6.231734068,1.698961235,734261.1563
3.550211231,6.477959363,1.669308599,734261.1667
3.579218289,6.851585503,1.70951937,734261.1771
3.608225347,7.22521164,1.698961235,734261.1875
3.927345668,7.598837777,1.679642093,734261.1979
4.246465991,7.972463919,1.683685635,734261.2083
4.565586308,8.105073309,1.699635158,734261.2188
4.884706628,8.2376827,1.725693535,734261.2292
4.650156586,8.370292092,1.752875118,734261.2396
4.772128491,8.502901483,1.758715788,734261.25
4.859856916,8.23234971,1.759165071,734261.2604
5.075277276,7.961797934,1.761186841,734261.2708
4.916834065,7.691246161,1.766802871,734261.2813
4.895585015,7.420694388,1.786571294,734261.2917
5.124649075,7.154166644,0.656401524,734261.3021
4.886617829,6.887638902,0.965507786,734261.3125
4.966800499,6.62111116,0.818592455,734261.3229
5.191881611,6.354583415,0.818592455,734261.3333
4.83510389,6.13836431,0.818592455,734261.3438
4.71082374,5.922145205,0.818592455,734261.3542
4.911348837,5.705926098,0.818592455,734261.3646
4.44665385,5.489706993,0.95292788,734261.375
4.60633072,5.50438634,0.95292788,734261.3854
4.655131724,5.519065688,2.141953639,734261.3958
4.448442983,5.533745036,1.67335214,734261.4063
4.53449064,5.548424383,1.719178941,734261.4167
4.620538298,5.545254481,1.751302629,734261.4271
4.706585954,5.542084578,1.844304077,734261.4375
4.792633611,5.538914676,1.830151683,734261.4479
4.878681269,5.535744773,1.830151683,734261.4583
4.964728924,5.469856186,1.369412626,734261.4688
5.050776581,5.403967599,1.22541763,734261.4792
5.136824239,5.338079012,1.674699987,734261.4896
5.222871895,5.272190425,0.965283145,734261.5
5.308919552,5.245521843,0.965283145,734261.5104
5.33089159,5.218853262,0.965283145,734261.5208
5.352863628,5.19218468,0.965283145,734261.5313
5.374835666,5.165516099,0.965283145,734261.5417
5.396807705,5.05980399,0.965283145,734261.5521
5.418779743,4.954091882,0.965283145,734261.5625
5.394308637,4.848379773,0.965283145,734261.5729
5.369837531,4.742667663,0.965283145,734261.5833
5.345366425,4.731695014,0.965283145,734261.5938
5.320895319,4.720722366,0.965283145,734261.6042
5.296424213,4.709749717,0.965283145,734261.6146
5.271953107,4.698777068,0.965283145,734261.625
5.297176806,4.724101328,0.965283145,734261.6354
5.322400505,4.749425588,0.965283145,734261.6458
5.347624203,4.774749848,0.965283145,734261.6563
5.384019612,4.800074108,0.965283145,734261.6667
5.280565221,4.775731623,0.965283145,734261.6771
5.323306649,4.751389137,0.965283145,734261.6875
5.267052316,4.727046651,0.965283145,734261.6979
5.209949922,4.702704165,0.965283145,734261.7083
5.152847529,4.834574064,0.965283145,734261.7188
5.095745136,4.966443962,0.965283145,734261.7292
5.038642742,5.098313862,0.965283145,734261.7396
4.981540349,5.230183761,0.965283145,734261.75
4.924437955,5.179809459,0.965283145,734261.7604
4.867335561,5.129435156,0.965283145,734261.7708
4.810233169,5.079060854,0.965283145,734261.7813
4.753130775,5.028686553,0.965283145,734261.7917
4.696028382,5.028563826,0.965283145,734261.8021
4.678761739,5.0284411,0.965283145,734261.8125
4.623394235,5.028318375,0.729634549,734261.8229
4.557668902,5.028195649,0.729634549,734261.8333
4.654062063,5.049731875,0.729634549,734261.8438
4.750455225,5.0712681,0.729634549,734261.8542
4.846848388,5.092804326,0.729634549,734261.8646
4.943241549,5.114340552,0.729634549,734261.875
5.039634711,5.148206339,0.729634549,734261.8854
5.136027874,5.182072127,0.729634549,734261.8958
5.232421035,5.215937915,0.729634549,734261.9063
4.570959338,5.249803703,0.729634549,734261.9167
3.909497642,5.32352584,0.729634549,734261.9271
4.013230548,5.397247978,0.729634549,734261.9375
4.134926964,5.470970115,0.729634549,734261.9479
4.193430916,5.544692253,0.772541014,734261.9583
4.01422214,5.605287712,0.793657284,734261.9688
3.967142897,5.665883171,0.798824032,734261.9792
3.904437655,5.72647863,0.806461832,734261.9896
3.764539187,5.787074088,0.812527143,734262
3.54304867,5.758925433,0.813650349,734262.0104
3.6791989,5.730776778,0.81567212,734262.0208
3.815349127,5.702628122,0.817918532,734262.0313
3.951499355,5.674479467,0.817693891,734262.0417
3.989217817,5.606773123,0.821512791,734262.0521
4.026936277,5.539066779,1.341781761,734262.0625
4.064654738,5.471360436,1.226990118,734262.0729
3.909358761,5.403654091,1.237548254,734262.0833
3.754062786,5.444954314,1.259563089,734262.0938
3.778022678,5.486254536,1.206772412,734262.1042
3.839533087,5.527554759,1.15308317,734262.1146
3.901043494,5.568854982,1.142974317,734262.125
3.962553902,5.766816956,1.134213311,734262.1354
4.024064311,5.964778932,1.139155417,734262.1458
4.085574719,6.162740906,1.157575994,734262.1563
4.147085127,6.36070288,1.153532453,734262.1667
4.208595536,6.669685842,1.161844176,734262.1771
4.270105943,6.978668802,1.162742741,734262.1875
4.331616352,7.287651761,1.164090588,734262.1979
4.393126759,7.596634724,1.1510614,734262.2083
4.315129015,7.641945076,1.15308317,734262.2188
4.237131271,7.687255427,1.144771447,734262.2292
4.277273685,7.732565778,1.161844176,734262.2396
4.317416097,7.77787613,1.1548803,734262.25
4.35755851,7.569089915,1.159822406,734262.2604
4.397700924,7.360303698,1.164315229,734262.2708
4.483738816,7.151517484,1.174424082,734262.2813
4.369167516,6.94273127,1.186330065,734262.2917
4.183017129,6.661846671,0.820389585,734262.3021
4.01533683,6.380962075,0.825780973,734262.3125
3.969668638,6.100077479,0.826454897,734262.3229
4.091247749,5.819192879,0.822186714,734262.3333
4.175444039,5.713793936,0.822860638,734262.3438
4.205915608,5.608394992,1.043008993,734262.3542
4.330249039,5.502996047,1.038291528,734262.3646
4.454582467,5.397597103,1.040762581,734262.375
4.578915897,5.372829671,1.03290014,734262.3854
4.703249328,5.348062239,1.034697269,734262.3958
4.827582756,5.323294807,1.03110301,734262.4063
4.951916185,5.298527375,1.024813057,734262.4167
5.076249616,5.428947052,1.023914493,734262.4271
5.200583044,5.559366728,1.018298463,734262.4375
5.324916473,5.689786404,1.022117363,734262.4479
5.449249905,5.820206082,1.019197028,734262.4583
5.599621793,5.685554512,1.018747746,734262.4688
5.482679243,5.550902943,1.017399898,734262.4792
5.594282023,5.416251372,1.015602769,734262.4896
5.48445428,5.281599802,1.010660663,734262.5
5.440632016,5.220963068,1.011109945,734262.5104
5.538967636,5.160326333,0.958094627,734262.5208
5.567435029,5.099689599,0.958094627,734262.5313
5.595902424,5.039052865,0.958094627,734262.5417
5.624369818,4.887675701,0.958094627,734262.5521
5.652837212,4.736298538,0.958094627,734262.5625
5.681304606,4.584921374,0.958094627,734262.5729
5.723349466,4.433544209,0.958094627,734262.5833
5.770870369,4.458448387,0.958094627,734262.5938
5.902526161,4.483352565,0.958094627,734262.6042
5.93107885,4.508256743,0.958094627,734262.6146
5.907960174,4.533160921,0.958094627,734262.625
5.843839668,4.517866337,0.958094627,734262.6354
5.753915168,4.502571753,0.958094627,734262.6458
5.833080459,4.487277169,0.958094627,734262.6563
5.813490127,4.471982585,0.958094627,734262.6667
5.748972465,4.511391801,0.958094627,734262.6771
5.598841922,4.550801017,0.958094627,734262.6875
5.585084654,4.590210233,0.958094627,734262.6979
5.595610622,4.629619449,0.958094627,734262.7083
5.462101065,4.657764157,0.958094627,734262.7188
5.423332905,4.685908864,0.958094627,734262.7292
5.225492881,4.714053572,0.958094627,734262.7396
5.257715496,4.74219828,0.958094627,734262.75
5.236234586,4.797702764,0.958094627,734262.7604
5.202574335,4.85320725,0.958094627,734262.7708
5.282483751,4.908711735,0.958094627,734262.7813
5.181319765,4.96421622,0.958094627,734262.7917
5.204916792,4.952647215,0.958094627,734262.8021
5.228513817,4.941078209,0.958094627,734262.8125
5.252110843,4.929509203,0.958094627,734262.8229
5.272686387,4.917940198,0.958094627,734262.8333
5.267922432,4.970623878,0.958094627,734262.8438
5.160873664,5.023307559,0.958094627,734262.8542
